jobId,employerId,hourlyRate,startTime,endTime,daysToWork,educationRequirement
438,843,15.31223771,8:18:00 AM,4:18:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
439,843,10,8:50:00 AM,4:50:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
440,843,12.78558148,8:28:00 AM,4:28:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
441,844,10,7:49:00 AM,3:49:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
442,844,11.6106281,7:04:00 AM,3:04:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
443,844,40.7982074,8:41:00 AM,4:41:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
444,845,10,7:04:00 AM,3:04:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
445,845,10,8:03:00 AM,4:03:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
446,845,13.63832183,8:02:00 AM,4:02:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
447,845,12.52046638,7:26:00 AM,3:26:00 PM,"[Saturday,Wednesday,Sunday,Tuesday,Monday]",Low
448,845,10,8:49:00 AM,4:49:00 PM,"[Tuesday,Monday,Wednesday,Thursday,Saturday]",Low
449,845,14.09086859,8:27:00 AM,4:27:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
450,845,19.51754398,7:30:00 AM,3:30:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
451,846,16.85078679,7:11:00 AM,3:11:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
452,846,10,7:00:00 AM,3:00:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
453,847,17.9259741,8:08:00 AM,4:08:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
454,847,32.39087676,7:27:00 AM,3:27:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
455,847,18.68635108,8:45:00 AM,4:45:00 PM,"[Wednesday,Monday,Saturday,Sunday,Friday]",HighSchoolOrCollege
456,847,10,7:13:00 AM,3:13:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
457,847,12.84439588,7:28:00 AM,3:28:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
458,847,14.21374802,7:36:00 AM,3:36:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
459,847,10,8:51:00 AM,4:51:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
460,848,10,8:57:00 AM,4:57:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
461,848,71.71433443,7:17:00 AM,3:17:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
462,849,26.68078368,8:58:00 AM,4:58:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
463,849,12.52611155,7:15:00 AM,3:15:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
464,849,17.68282003,8:42:00 AM,4:42:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
465,849,10,8:54:00 AM,4:54:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
466,850,74.17371063,8:59:00 AM,4:59:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
467,850,13.21423853,7:39:00 AM,3:39:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
468,850,10,7:07:00 AM,3:07:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
469,850,27.77076303,7:21:00 AM,3:21:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
470,850,28.34856282,8:05:00 AM,4:05:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
471,851,44.90900262,8:48:00 AM,4:48:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
472,851,10.11494975,7:11:00 AM,3:11:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
473,851,11.94180451,8:53:00 AM,4:53:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
474,851,14.17388341,8:30:00 AM,4:30:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
475,851,14.10690983,7:10:00 AM,3:10:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
476,852,10,8:28:00 AM,4:28:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
477,852,10,8:17:00 AM,4:17:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
478,852,16.37036813,8:17:00 AM,4:17:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
479,852,16.29247918,8:53:00 AM,4:53:00 PM,"[Friday,Tuesday,Sunday,Monday,Thursday]",HighSchoolOrCollege
480,852,34.61677962,8:18:00 AM,4:18:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
481,852,25.87700576,7:36:00 AM,3:36:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
482,852,10.14485569,8:33:00 AM,4:33:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
483,853,34.26243603,8:53:00 AM,4:53:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
484,853,18.6357903,7:04:00 AM,3:04:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
485,853,21.29820828,7:02:00 AM,3:02:00 PM,"[Monday,Saturday,Friday,Sunday,Thursday]",HighSchoolOrCollege
486,853,12.6506279,7:16:00 AM,3:16:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
487,853,11.98666251,8:28:00 AM,4:28:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
488,853,17.73005344,7:30:00 AM,3:30:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
489,854,26.57555695,7:53:00 AM,3:53:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
490,854,20.59847293,8:31:00 AM,4:31:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
491,854,13.89702866,8:57:00 AM,4:57:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
492,854,11.29808543,8:05:00 AM,4:05:00 PM,"[Wednesday,Friday,Sunday,Saturday,Thursday]",Bachelors
493,855,18.00224282,8:11:00 AM,4:11:00 PM,"[Wednesday,Saturday,Sunday,Tuesday,Thursday]",Low
494,855,36.50211921,8:45:00 AM,4:45:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
495,855,10,7:49:00 AM,3:49:00 PM,"[Friday,Tuesday,Wednesday,Saturday,Sunday]",Low
496,855,35.0760973,7:40:00 AM,3:40:00 PM,"[Tuesday,Thursday,Friday,Monday,Wednesday]",Bachelors
497,855,15.98101852,8:13:00 AM,4:13:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
498,855,14.00807832,8:01:00 AM,4:01:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
499,855,10,7:34:00 AM,3:34:00 PM,"[Tuesday,Thursday,Monday,Friday,Sunday]",HighSchoolOrCollege
500,856,10,7:44:00 AM,3:44:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
501,856,10.14043755,7:29:00 AM,3:29:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
502,856,10,7:58:00 AM,3:58:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
503,856,63.5415947,8:44:00 AM,4:44:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
504,856,10,8:22:00 AM,4:22:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
505,856,15.23488166,7:09:00 AM,3:09:00 PM,"[Sunday,Wednesday,Monday,Thursday,Tuesday]",HighSchoolOrCollege
506,856,10.76599519,7:59:00 AM,3:59:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
507,857,20.5958614,7:49:00 AM,3:49:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
508,857,15.03943825,8:46:00 AM,4:46:00 PM,"[Sunday,Saturday,Friday,Thursday,Monday]",Low
509,857,11.44757195,7:48:00 AM,3:48:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
510,857,12.67833578,8:44:00 AM,4:44:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
511,857,10,8:47:00 AM,4:47:00 PM,"[Sunday,Wednesday,Friday,Saturday,Tuesday]",Low
512,857,27.87379484,7:29:00 AM,3:29:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
513,857,16.63619359,8:12:00 AM,4:12:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
514,857,31.84704238,7:18:00 AM,3:18:00 PM,"[Sunday,Tuesday,Saturday,Friday,Thursday]",Bachelors
515,858,10.03044496,8:31:00 AM,4:31:00 PM,"[Friday,Tuesday,Monday,Thursday,Sunday]",Bachelors
516,858,10,8:47:00 AM,4:47:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
517,859,10,7:49:00 AM,3:49:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
518,859,15.69324335,8:02:00 AM,4:02:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
519,859,14.75987241,7:20:00 AM,3:20:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
520,859,33.28260074,7:19:00 AM,3:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
521,859,19.25101097,8:02:00 AM,4:02:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
522,859,24.56558829,8:39:00 AM,4:39:00 PM,"[Tuesday,Thursday,Friday,Monday,Saturday]",Bachelors
523,860,10,8:28:00 AM,4:28:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
524,860,13.43366672,7:27:00 AM,3:27:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
525,860,10,8:34:00 AM,4:34:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
526,860,12.48876805,7:26:00 AM,3:26:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
527,860,15.40345667,8:45:00 AM,4:45:00 PM,"[Sunday,Monday,Saturday,Tuesday,Thursday]",Bachelors
528,861,10,8:11:00 AM,4:11:00 PM,"[Sunday,Friday,Monday,Wednesday,Tuesday]",HighSchoolOrCollege
529,861,10.20228322,8:45:00 AM,4:45:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
530,861,15.01528842,7:12:00 AM,3:12:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
531,861,23.37893783,8:00:00 AM,4:00:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
532,861,10,8:46:00 AM,4:46:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
533,862,13.96940265,8:29:00 AM,4:29:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
534,862,12.34713785,8:45:00 AM,4:45:00 PM,"[Monday,Wednesday,Tuesday,Friday,Saturday]",Low
535,862,10,8:39:00 AM,4:39:00 PM,"[Friday,Thursday,Wednesday,Tuesday,Monday]",HighSchoolOrCollege
536,862,12.66273742,8:07:00 AM,4:07:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
537,863,13.29030042,8:53:00 AM,4:53:00 PM,"[Friday,Sunday,Monday,Wednesday,Tuesday]",Bachelors
538,863,17.53831529,8:18:00 AM,4:18:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
539,863,20.4384246,8:30:00 AM,4:30:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
540,863,21.76216614,7:13:00 AM,3:13:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
541,863,17.11564664,8:09:00 AM,4:09:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
542,864,47.73380449,8:44:00 AM,4:44:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
543,864,23.78541456,8:54:00 AM,4:54:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
544,864,24.38485283,8:43:00 AM,4:43:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
545,865,21.35916574,8:44:00 AM,4:44:00 PM,"[Friday,Thursday,Sunday,Saturday,Wednesday]",Bachelors
546,865,10,7:22:00 AM,3:22:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
547,865,13.0953204,7:52:00 AM,3:52:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
548,865,13.04682357,7:36:00 AM,3:36:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
549,865,79.80032482,8:21:00 AM,4:21:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
550,865,21.3572594,7:52:00 AM,3:52:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
551,865,10.41551478,8:13:00 AM,4:13:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
552,865,15.27427817,7:25:00 AM,3:25:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
553,866,64.69683552,7:58:00 AM,3:58:00 PM,"[Thursday,Wednesday,Monday,Sunday,Saturday]",Graduate
554,866,13.93048822,7:57:00 AM,3:57:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
555,867,23.32116775,7:12:00 AM,3:12:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
556,867,44.51439516,8:47:00 AM,4:47:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
557,867,10,7:46:00 AM,3:46:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
558,867,19.0141338,8:56:00 AM,4:56:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
559,867,10.08523002,7:11:00 AM,3:11:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
560,867,24.70368837,8:39:00 AM,4:39:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
561,867,10,7:16:00 AM,3:16:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
562,867,11.62081578,7:57:00 AM,3:57:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
563,867,22.49627483,7:11:00 AM,3:11:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
564,868,17.76746766,7:54:00 AM,3:54:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
565,868,29.23031374,8:00:00 AM,4:00:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
566,868,31.46966755,7:55:00 AM,3:55:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
567,868,10,8:19:00 AM,4:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
568,868,10,7:18:00 AM,3:18:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
569,868,14.195924,8:00:00 AM,4:00:00 PM,"[Tuesday,Monday,Sunday,Friday,Saturday]",HighSchoolOrCollege
570,868,20.00669938,7:22:00 AM,3:22:00 PM,"[Wednesday,Saturday,Sunday,Friday,Thursday]",HighSchoolOrCollege
571,868,10,7:09:00 AM,3:09:00 PM,"[Sunday,Thursday,Monday,Saturday,Friday]",HighSchoolOrCollege
572,868,10.56319413,7:44:00 AM,3:44:00 PM,"[Friday,Thursday,Monday,Tuesday,Sunday]",Low
573,869,21.22609094,8:05:00 AM,4:05:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
574,869,10,8:23:00 AM,4:23:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
575,869,14.49301988,8:57:00 AM,4:57:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
576,869,28.67373559,8:03:00 AM,4:03:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
577,869,10,8:56:00 AM,4:56:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
578,869,17.3142405,8:38:00 AM,4:38:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
579,869,10,7:55:00 AM,3:55:00 PM,"[Thursday,Friday,Wednesday,Saturday,Monday]",HighSchoolOrCollege
580,870,12.13261387,8:53:00 AM,4:53:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
581,870,64.80188638,8:24:00 AM,4:24:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
582,870,14.8200183,8:16:00 AM,4:16:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
583,870,14.99400586,8:05:00 AM,4:05:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
584,870,10,8:19:00 AM,4:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
585,871,34.82608065,8:45:00 AM,4:45:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
586,871,16.12433353,7:25:00 AM,3:25:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
587,871,12.22295036,8:42:00 AM,4:42:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
588,871,18.51452478,7:35:00 AM,3:35:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
589,871,10,8:32:00 AM,4:32:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
590,871,26.86493336,7:28:00 AM,3:28:00 PM,"[Thursday,Wednesday,Saturday,Sunday,Tuesday]",Bachelors
591,871,10,7:59:00 AM,3:59:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
592,871,10,8:38:00 AM,4:38:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
593,871,11.66557366,8:16:00 AM,4:16:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
594,872,13.9235076,7:28:00 AM,3:28:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
595,872,25.27533931,8:57:00 AM,4:57:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
596,872,10.87631044,8:12:00 AM,4:12:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
597,872,14.25958469,8:32:00 AM,4:32:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
598,873,14.29753631,7:39:00 AM,3:39:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
599,873,23.48381688,7:57:00 AM,3:57:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
600,873,10,8:16:00 AM,4:16:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
601,873,17.06173479,8:04:00 AM,4:04:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
602,873,10,8:24:00 AM,4:24:00 PM,"[Wednesday,Monday,Saturday,Thursday,Sunday]",HighSchoolOrCollege
603,873,100,8:46:00 AM,4:46:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
604,873,10,8:55:00 AM,4:55:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
605,873,10.10693911,8:51:00 AM,4:51:00 PM,"[Wednesday,Saturday,Monday,Friday,Sunday]",HighSchoolOrCollege
606,874,15.83564862,7:36:00 AM,3:36:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
607,874,14.37727503,8:10:00 AM,4:10:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
608,874,12.507822,8:07:00 AM,4:07:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
609,874,24.30465267,7:43:00 AM,3:43:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
610,874,23.84499686,8:46:00 AM,4:46:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
611,874,49.04610982,8:53:00 AM,4:53:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
612,875,53.56354757,8:37:00 AM,4:37:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
613,875,10,8:56:00 AM,4:56:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
614,876,17.09445138,7:58:00 AM,3:58:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
615,876,12.97335127,7:21:00 AM,3:21:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
616,876,29.08047646,8:19:00 AM,4:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
617,876,19.74803741,7:45:00 AM,3:45:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
618,876,10,7:03:00 AM,3:03:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
619,876,10.81990473,8:56:00 AM,4:56:00 PM,"[Sunday,Saturday,Friday,Monday,Tuesday]",HighSchoolOrCollege
620,876,16.86906995,7:50:00 AM,3:50:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
621,876,10,7:00:00 AM,3:00:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
622,876,37.58949133,7:12:00 AM,3:12:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
623,877,19.75449592,7:40:00 AM,3:40:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
624,877,35.33503968,8:51:00 AM,4:51:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
625,877,37.39127249,7:17:00 AM,3:17:00 PM,"[Sunday,Friday,Saturday,Tuesday,Wednesday]",HighSchoolOrCollege
626,877,54.82148479,7:07:00 AM,3:07:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
627,877,10,8:21:00 AM,4:21:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
628,877,18.83656357,7:34:00 AM,3:34:00 PM,"[Sunday,Saturday,Monday,Friday,Tuesday]",HighSchoolOrCollege
629,877,12.88475577,7:06:00 AM,3:06:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
630,877,30.86991528,8:51:00 AM,4:51:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
631,877,10,8:33:00 AM,4:33:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
632,878,10.03295428,7:41:00 AM,3:41:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
633,878,25.01344988,7:39:00 AM,3:39:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
634,878,21.72622062,8:27:00 AM,4:27:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
635,878,14.37992375,8:48:00 AM,4:48:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
636,878,10,8:10:00 AM,4:10:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
637,878,10,8:52:00 AM,4:52:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
638,878,10,7:44:00 AM,3:44:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
639,878,20.16938997,8:31:00 AM,4:31:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
640,878,31.41801847,7:44:00 AM,3:44:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
641,879,14.60792828,7:30:00 AM,3:30:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
642,879,11.4280841,8:45:00 AM,4:45:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
643,879,31.38349391,7:46:00 AM,3:46:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
644,880,15.90519797,7:29:00 AM,3:29:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
645,880,13.52349286,7:42:00 AM,3:42:00 PM,"[Monday,Saturday,Friday,Thursday,Sunday]",HighSchoolOrCollege
646,880,21.6927386,8:04:00 AM,4:04:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
647,880,10.1637189,7:06:00 AM,3:06:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
648,880,13.32127131,8:19:00 AM,4:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
649,880,12.50498983,8:40:00 AM,4:40:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
650,881,29.53219697,7:43:00 AM,3:43:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
651,881,24.41288047,8:09:00 AM,4:09:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
652,882,10.49610454,8:55:00 AM,4:55:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
653,882,14.33631238,8:54:00 AM,4:54:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
654,882,28.70758202,7:36:00 AM,3:36:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
655,883,13.78126458,8:31:00 AM,4:31:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
656,883,13.13630771,7:50:00 AM,3:50:00 PM,"[Tuesday,Saturday,Monday,Friday,Sunday]",Low
